timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-11T20:35:48,codecarbon,70d98cfe-f21b-44a8-b210-8a98c5d17bd3,24.644012212753296,1.7458578809989383e-05,7.084308617958952e-07,42.5,0.0,1.451704502105713,0.0002909020092752245,0,9.931619459472075e-06,0.0003008336287346966,France,FRA,,,,Linux-4.9.140-tegra-aarch64-with-Ubuntu-18.04-bionic,3.6.9,2.2.6,4,ARMv8 Processor rev 1 (v8l),,,2.3387,48.8582,3.8712120056152344,machine,N,1.0
