current,power,timestamp,voltage
0.023,1700.0,1702327744,225.7
0.023,1700.0,1702327745,225.7
0.023,1700.0,1702327746,225.7
0.023,1700.0,1702327747,225.7
0.024,1700.0,1702327748,225.7
0.024,1700.0,1702327749,225.7
0.023,1800.0,1702327750,225.7
0.023,1700.0,1702327751,225.7
0.023,1700.0,1702327752,225.7
0.023,1700.0,1702327753,225.7
0.023,1700.0,1702327754,225.7
0.023,1700.0,1702327755,225.7
0.023,1700.0,1702327756,225.7
0.023,1700.0,1702327757,225.7
0.023,1700.0,1702327758,225.7
0.023,1700.0,1702327759,225.7
0.023,1700.0,1702327760,225.7
0.023,1700.0,1702327761,225.7
0.023,1700.0,1702327762,225.7
0.023,1700.0,1702327763,225.7
0.023,1700.0,1702327764,225.7
