current,power,timestamp,voltage
0.024,1700.0,1702328243,225.7
0.023,1700.0,1702328244,225.7
0.023,1700.0,1702328245,225.7
0.023,1600.0,1702328246,225.7
0.023,1700.0,1702328247,225.8
0.023,1700.0,1702328248,225.8
0.023,1700.0,1702328249,225.7
0.023,1800.0,1702328250,225.7
0.023,1700.0,1702328251,225.7
0.023,1700.0,1702328252,225.7
0.023,1700.0,1702328253,225.7
0.023,1800.0,1702328254,225.7
0.023,1700.0,1702328255,225.7
0.023,1600.0,1702328256,225.7
0.023,1700.0,1702328257,225.8
0.023,1600.0,1702328258,225.8
0.023,1700.0,1702328259,225.7
0.023,1700.0,1702328260,225.7
0.023,1600.0,1702328261,225.7
0.023,1700.0,1702328262,225.7
0.023,1700.0,1702328263,225.7
0.023,1700.0,1702328264,225.7
0.023,1700.0,1702328265,225.7
0.023,1700.0,1702328266,225.7
0.023,1700.0,1702328267,225.7
0.024,1700.0,1702328268,225.7
0.024,1800.0,1702328269,225.7
0.023,1700.0,1702328270,225.7
0.023,1700.0,1702328271,225.7
0.023,1600.0,1702328272,225.7
0.023,1700.0,1702328273,225.7
0.024,1700.0,1702328274,225.7
0.024,1700.0,1702328275,225.7
0.023,1900.0,1702328276,225.7
0.023,1600.0,1702328277,225.7
0.024,1700.0,1702328278,225.7
0.024,1600.0,1702328279,225.7
0.024,1800.0,1702328280,225.7
0.024,1700.0,1702328281,225.7
0.023,1600.0,1702328282,225.7
0.023,1700.0,1702328283,225.7
0.023,1700.0,1702328284,225.7
0.023,1700.0,1702328285,225.7
0.023,1700.0,1702328286,225.7
0.023,1800.0,1702328287,225.7
0.023,1700.0,1702328288,225.7
0.023,1700.0,1702328289,225.7
0.024,1800.0,1702328290,225.7
0.024,1600.0,1702328291,225.7
0.023,1700.0,1702328292,225.7
0.023,1700.0,1702328293,225.7
0.023,1700.0,1702328294,225.7
0.023,1700.0,1702328295,225.7
0.023,1600.0,1702328296,225.7
0.023,1700.0,1702328297,225.7
0.024,1800.0,1702328298,225.7
0.024,1700.0,1702328299,225.7
0.023,1700.0,1702328300,225.7
0.023,1700.0,1702328301,225.7
0.023,1700.0,1702328302,225.7
0.023,1600.0,1702328303,225.7
0.024,1700.0,1702328304,225.7
0.024,1700.0,1702328305,225.7
0.023,1700.0,1702328306,225.7
0.023,1700.0,1702328307,225.7
0.023,1700.0,1702328308,225.7
0.023,1600.0,1702328309,225.7
0.023,1700.0,1702328310,225.7
0.023,1600.0,1702328311,225.7
0.023,1700.0,1702328312,225.7
0.023,1700.0,1702328313,225.7
0.023,1800.0,1702328314,225.7
0.023,1700.0,1702328315,225.7
0.023,1700.0,1702328316,225.7
0.023,1700.0,1702328317,225.7
0.023,1700.0,1702328318,225.7
0.023,1700.0,1702328319,225.7
0.023,1700.0,1702328320,225.7
0.023,1800.0,1702328321,225.7
0.023,1700.0,1702328322,225.7
0.023,1700.0,1702328323,225.7
0.024,1700.0,1702328324,225.7
0.024,1700.0,1702328325,225.7
0.023,1700.0,1702328326,225.7
0.023,1700.0,1702328327,225.7
0.023,1700.0,1702328328,225.7
0.023,1700.0,1702328329,225.7
0.023,1700.0,1702328330,225.7
0.023,1800.0,1702328331,225.7
0.023,1700.0,1702328332,225.7
0.023,1600.0,1702328333,225.7
0.023,1700.0,1702328334,225.7
0.023,1700.0,1702328335,225.7
0.023,1700.0,1702328336,225.7
0.023,1700.0,1702328337,225.7
0.023,1700.0,1702328338,225.7
0.023,1700.0,1702328339,225.7
0.023,1700.0,1702328340,225.7
0.023,1700.0,1702328341,225.7
0.023,1700.0,1702328342,225.7
