current,power,timestamp,voltage
0.023,1700.0,1702327265,225.7
0.023,1600.0,1702327266,225.7
0.023,1600.0,1702327267,225.7
0.023,1700.0,1702327268,225.7
0.023,1700.0,1702327269,225.7
0.023,1800.0,1702327270,225.7
0.023,1700.0,1702327271,225.7
0.023,1700.0,1702327272,225.7
0.023,1700.0,1702327273,225.7
0.024,1700.0,1702327274,225.7
0.024,1700.0,1702327275,225.7
0.024,1700.0,1702327276,225.7
0.024,1700.0,1702327277,225.7
0.023,1700.0,1702327278,225.7
0.023,1600.0,1702327279,225.7
0.023,1600.0,1702327280,225.7
0.023,1700.0,1702327281,225.7
0.024,1700.0,1702327282,225.7
0.024,1800.0,1702327283,225.7
0.023,1700.0,1702327284,225.7
