timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-08T14:35:24,codecarbon,1a067ee1-e902-4a46-bbc5-e9cf1ef32a02,14.353313207626343,1.0169161293314364e-05,7.084887751150853e-07,42.5,0.0,1.451704502105713,0.00016944067113929326,0,5.786976331402609e-06,0.00017522764747069587,France,FRA,,,,Linux-4.9.140-tegra-aarch64-with-Ubuntu-18.04-bionic,3.6.9,2.2.6,4,ARMv8 Processor rev 1 (v8l),,,2.3387,48.8582,3.8712120056152344,machine,N,1.0
