"Fri Dec 8 14:35:10 UTC 2023
"
Index,Time (mS),Used RAM (MB),Total RAM (MB),Number of Free RAM Blocks,Size of Free RAM Blocks (MB),Used SWAP (MB),Total SWAP (MB),Cached SWAP (MB),CPU Frequency (MHz),CPU 0 Load (%),CPU 1 Load (%),CPU 2 Load (%),CPU 3 Load (%),Used GR3D (%),GR3D Frequency (MHz),Used EMC (%),PLL Temperature (C),CPU Temperature (C),PMIC Temperature (C),GPU Temperature (C),AO Temperature (C),thermal Temperature (C),Current POM_5V_IN Power Consumption (mW),Average POM_5V_IN Power Consumption (mW),Current POM_5V_GPU Power Consumption (mW),Average POM_5V_GPU Power Consumption (mW),Current POM_5V_CPU Power Consumption (mW),Average POM_5V_CPU Power Consumption (mW)
0,0,1259.0,3964.0,1.0,2.0,183.0,1982.0,1.0,1479.0,100,9,10,10,0.0,,0.0,29.5,33.0,100.0,31.5,37.0,32.75,3119.0,3119.0,0.0,0.0,1539.0,1539.0
1,1000,1285.0,3964.0,2.0,2.0,183.0,1982.0,1.0,1479.0,100,15,17,15,0.0,,0.0,29.5,33.5,100.0,31.5,36.5,32.25,2916.0,3017.0,0.0,0.0,1417.0,1478.0
2,2000,1304.0,3964.0,2.0,2.0,183.0,1982.0,1.0,1479.0,92,10,12,14,0.0,,0.0,29.5,33.5,100.0,31.5,36.5,32.5,2997.0,3010.0,0.0,0.0,1458.0,1471.0
3,3000,1322.0,3964.0,2.0,2.0,183.0,1982.0,1.0,1479.0,12,6,100,7,0.0,,0.0,29.5,33.5,100.0,31.5,37.0,32.25,2997.0,3007.0,0.0,0.0,1458.0,1468.0
4,4000,1340.0,3964.0,2.0,2.0,183.0,1982.0,1.0,1479.0,18,10,100,10,0.0,,0.0,29.5,33.5,100.0,31.5,36.5,32.25,3119.0,3029.0,0.0,0.0,1498.0,1474.0
5,5000,1357.0,3964.0,1.0,2.0,183.0,1982.0,1.0,921.0,18,7,82,8,0.0,,0.0,29.0,33.0,100.0,31.0,36.5,32.5,2393.0,2923.0,0.0,0.0,891.0,1376.0
6,6000,1356.0,3964.0,1.0,2.0,183.0,1982.0,1.0,921.0,18,17,7,12,0.0,,0.0,29.0,32.5,100.0,31.0,36.5,31.5,2109.0,2807.0,0.0,0.0,649.0,1272.0
7,7000,1356.0,3964.0,1.0,2.0,183.0,1982.0,1.0,825.0,20,12,8,9,0.0,,0.0,29.0,32.5,100.0,31.0,36.5,31.75,2150.0,2725.0,0.0,0.0,649.0,1194.0
8,8000,1356.0,3964.0,1.0,2.0,183.0,1982.0,1.0,825.0,14,11,7,9,0.0,,0.0,29.0,32.5,100.0,31.0,36.5,31.5,2109.0,2656.0,0.0,0.0,689.0,1138.0
9,9000,1360.0,3964.0,1.0,2.0,183.0,1982.0,1.0,1479.0,21,16,14,12,0.0,,0.0,29.5,34.0,100.0,31.5,36.5,31.5,3119.0,2702.0,0.0,0.0,1539.0,1178.0
10,10000,1366.0,3964.0,1.0,2.0,183.0,1982.0,1.0,1479.0,17,100,12,11,0.0,,0.0,30.0,34.5,100.0,32.0,36.5,33.0,3605.0,2784.0,0.0,0.0,1863.0,1240.0
11,11000,1346.0,3964.0,2.0,2.0,183.0,1982.0,1.0,1479.0,12,100,13,14,0.0,,0.0,29.5,34.0,100.0,31.5,36.5,33.0,2916.0,2795.0,0.0,0.0,1417.0,1255.0
12,12000,1351.0,3964.0,2.0,2.0,183.0,1982.0,1.0,1479.0,14,100,10,9,0.0,,0.0,30.0,34.5,100.0,32.0,36.5,32.75,2957.0,2808.0,0.0,0.0,1377.0,1264.0
13,13000,1352.0,3964.0,2.0,2.0,183.0,1982.0,1.0,1479.0,41,51,32,29,0.0,,0.0,29.5,34.0,100.0,31.5,37.0,33.0,2957.0,2818.0,0.0,0.0,1377.0,1272.0
