current,power,timestamp,voltage
0,0,1702365334,0
0,0,1702365335,0
0,0,1702365336,0
0,0,1702365337,0
0,0,1702365338,0
0,0,1702365339,0
0,0,1702365340,0
0,0,1702365341,0
0,0,1702365342,0
0,0,1702365343,0
0,0,1702365344,0
0,0,1702365345,0
0,0,1702365346,0
0,0,1702365347,0
0,0,1702365348,0
0,0,1702365349,0
0,0,1702365350,0
0,0,1702365351,0
0,0,1702365352,0
0,0,1702365353,0
0,0,1702365354,0
0,0,1702365355,0
0,0,1702365356,0
0,0,1702365357,0
0,0,1702365358,0
0,0,1702365359,0
0,0,1702365360,0
0,0,1702365361,0
0,0,1702365362,0
0,0,1702365363,0
0,0,1702365364,0
0,0,1702365365,0
0,0,1702365366,0
0,0,1702365367,0
0,0,1702365368,0
0,0,1702365369,0
0,0,1702365370,0
0,0,1702365371,0
0,0,1702365372,0
0,0,1702365373,0
0,0,1702365374,0
0,0,1702365375,0
0,0,1702365376,0
0,0,1702365377,0
0,0,1702365378,0
0,0,1702365379,0
0,0,1702365380,0
0,0,1702365381,0
0,0,1702365382,0
0,0,1702365383,0
0,0,1702365384,0
0,0,1702365385,0
0,0,1702365386,0
0,0,1702365387,0
0,0,1702365388,0
0,0,1702365389,0
0,0,1702365390,0
0,0,1702365391,0
0,0,1702365392,0
0,0,1702365393,0
0,0,1702365394,0
0,0,1702365395,0
0,0,1702365396,0
0,0,1702365397,0
0,0,1702365398,0
0,0,1702365399,0
0,0,1702365400,0
0,0,1702365401,0
0,0,1702365402,0
0,0,1702365403,0
0,0,1702365404,0
