current,power,timestamp,voltage
0,0,1702372821,0
0,0,1702372822,0
0,0,1702372823,0
0,0,1702372824,0
0,0,1702372825,0
0,0,1702372826,0
0,0,1702372827,0
0,0,1702372828,0
0,0,1702372829,0
0,0,1702372830,0
0,0,1702372831,0
0,0,1702372832,0
0,0,1702372833,0
0,0,1702372834,0
0,0,1702372835,0
0,0,1702372836,0
0,0,1702372837,0
0,0,1702372838,0
0,0,1702372839,0
0,0,1702372840,0
0,0,1702372841,0
0,0,1702372842,0
0,0,1702372843,0
0,0,1702372844,0
0,0,1702372845,0
0,0,1702372846,0
0,0,1702372847,0
0,0,1702372848,0
0,0,1702372849,0
0,0,1702372850,0
0,0,1702372851,0
0,0,1702372852,0
0,0,1702372853,0
0,0,1702372854,0
0,0,1702372855,0
0,0,1702372856,0
0,0,1702372857,0
0,0,1702372858,0
0,0,1702372859,0
0,0,1702372860,0
0,0,1702372861,0
0,0,1702372862,0
0,0,1702372863,0
0,0,1702372864,0
0,0,1702372865,0
0,0,1702372866,0
0,0,1702372867,0
0,0,1702372868,0
0,0,1702372869,0
0,0,1702372870,0
0,0,1702372871,0
0,0,1702372872,0
0,0,1702372873,0
0,0,1702372874,0
0,0,1702372875,0
0,0,1702372876,0
0,0,1702372877,0
0,0,1702372878,0
0,0,1702372879,0
0,0,1702372880,0
0,0,1702372881,0
0,0,1702372882,0
0,0,1702372883,0
0,0,1702372884,0
0,0,1702372885,0
0,0,1702372886,0
0,0,1702372887,0
0,0,1702372888,0
0,0,1702372889,0
0,0,1702372890,0
0,0,1702372891,0
0,0,1702372892,0
0,0,1702372893,0
0,0,1702372894,0
0,0,1702372895,0
