Epoch,Step,Training Loss
1,381,-119.29735
1,382,-121.94458
1,383,-133.08167
1,384,-126.4814
1,385,-137.32407
1,386,-126.32334
1,387,-128.64424
1,388,-132.53424
1,389,-123.20656
1,390,-125.86911
1,391,-126.90255
1,392,-136.25398
1,393,-128.42134
1,394,-142.07866
1,395,-134.81155
1,396,-137.27887
1,397,-136.8172
1,398,-138.55965
1,399,-133.84424
1,400,-148.1718
1,401,-132.59583
1,402,-131.83633
1,403,-123.64555
1,404,-137.88718
1,405,-138.99605
1,406,-133.10185
1,407,-132.97638
1,408,-140.82713
1,409,-134.38991
1,410,-152.91774
1,411,-137.94943
1,412,-142.30537
1,413,-319.64206
1,414,-133.25409
1,415,-135.3914
1,416,-143.31317
1,417,-129.06587
1,418,-135.33052
1,419,-140.13924
1,420,-133.72331
1,421,-136.97292
1,422,-139.6291
1,423,-137.20612
1,424,-136.07191
1,425,-130.07315
1,426,-130.01668
1,427,-133.7838
1,428,-138.68918
1,429,-129.32047
1,430,-142.88618
1,431,-131.06522
1,432,-139.85945
1,433,-148.60965
1,434,-140.92311
1,435,-132.94269
1,436,-132.93024
1,437,-137.9737
1,438,-165.34795
1,439,-148.44653
1,440,-143.80568
1,441,-129.87602
1,442,-153.99396
1,443,-142.94925
1,444,-147.9459
1,445,-141.46683
1,446,-149.36786
1,447,-148.35371
1,448,-126.94039
1,449,-136.88344
1,450,-49.75021
1,451,-153.28505
1,452,-109.56387
1,453,-158.93266
1,454,-145.91986
1,455,-139.15009
1,456,-132.317
1,457,-152.9759
1,458,-146.27094
1,459,-129.74031
1,460,-141.79619
1,461,-153.7576
1,462,-129.84947
1,463,-132.85988
1,464,-140.00584
1,465,-135.12927
1,466,-211.50287
1,467,-147.975
1,468,-127.921
1,469,-139.6543
1,470,-138.58936
1,471,-131.3617
1,472,-145.61954
1,473,-139.00897
1,474,-135.57675
1,475,-149.0413
1,476,-123.924835
1,477,-111.67635
1,478,-127.51322
1,479,-128.44717
1,480,-118.21107
1,481,-108.453445
1,482,-117.12655
1,483,-138.43506
1,484,-131.5291
1,485,-124.19202
1,486,-127.72496
1,487,-123.663185
1,488,-130.30135
1,489,-134.05693
1,490,-144.8965
1,491,-126.25672
1,492,-123.41723
1,493,-131.12169
1,494,-136.53178
1,495,-129.26364
1,496,-134.40323
1,497,-130.04936
1,498,-151.31912
1,499,-145.60677
1,500,-130.75401
1,501,-138.28857
1,502,-135.31343
1,503,-109.46346
1,504,-135.32268
1,505,-133.34544
1,506,-138.41942
1,507,-135.69942
1,508,-136.00587
1,509,-94.42816
1,510,-143.88237
1,511,-145.42665
1,512,-161.2211
1,513,-136.56256
1,514,-131.00352
1,515,-139.78961
1,516,-141.56624
1,517,-134.52737
1,518,-134.6075
1,519,-131.38092
1,520,-132.35468
1,521,-136.93362
1,522,-124.212036
1,523,-105.5727
1,524,-130.70946
1,525,-130.12117
1,526,-130.33968
1,527,-144.51007
1,528,-123.44585
1,529,-135.92325
1,530,-132.32474
1,531,-138.90454
1,532,-143.39081
1,533,-133.54352
1,534,-129.61482
1,535,-140.12616
1,536,-143.1029
1,537,-134.62299
1,538,-171.44182
1,539,-150.38602
1,540,-129.55234
1,541,-147.8524
1,542,-145.40407
1,543,-125.8729
1,544,-138.01262
1,545,-124.96523
1,546,-133.7974
1,547,-174.42445
1,548,-146.66963
1,549,-154.80746
1,550,-144.93184
1,551,-134.17455
1,552,-141.35463
1,553,-145.51883
1,554,-139.31989
1,555,-135.04202
1,556,-145.80586
1,557,-146.37389
1,558,-146.26717
1,559,-140.93495
1,560,-132.56381
1,561,-103.196365
1,562,-86.2108
1,563,-143.4015
1,564,-79.89781
1,565,-43.93772
1,566,-93.57943
1,567,-135.52782
1,568,-128.99715
1,569,-130.92317
1,570,-136.7446
1,571,-131.65752
1,572,-139.9443
1,573,-139.46445
1,574,-125.3791
1,575,-133.80348
1,576,-138.95992
1,577,-122.72582
1,578,-140.18175
1,579,-137.97067
1,580,-138.52484
1,581,-138.49207
1,582,-122.407425
1,583,-85.425156
1,584,-148.69998
1,585,-139.87749
1,586,-136.10835
1,587,-137.53952
1,588,-146.2336
1,589,-138.52655
1,590,-144.32368
1,591,-132.15666
1,592,-147.19542
1,593,-154.8658
1,594,-129.0898
1,595,-145.99812
1,596,-147.64465
1,597,-151.66087
1,598,-135.9349
1,599,-128.92358
1,600,-120.083275
1,601,-137.81754
1,602,-134.70306
1,603,-135.31596
1,604,-145.29506
1,605,-153.13426
1,606,-151.64998
1,607,-143.26367
1,608,-143.19054
1,609,-147.88258
1,610,-122.11445
1,611,-121.303375
1,612,-145.61763
1,613,-172.63008
1,614,-128.43678
1,615,-142.18681
1,616,-123.36278
1,617,-126.61986
1,618,-138.02338
1,619,-121.2581
1,620,-142.81856
1,621,-153.87653
1,622,-136.74234
1,623,-141.58334
1,624,-135.92598
1,625,-135.36394
1,626,-140.5967
1,627,-146.42055
1,628,-135.19275
1,629,-137.24095
1,630,-140.56491
1,631,-143.23657
1,632,-522.32684
1,633,-134.16714
1,634,-161.12894
1,635,-139.21393
1,636,-132.63437
1,637,-147.18721
1,638,-136.07014
1,639,-126.44478
1,640,-137.35162
1,641,-154.54977
1,642,-140.98027
1,643,-159.881
1,644,-147.24606
1,645,-129.70474
1,646,-150.58362
1,647,-147.97617
1,648,-143.8529
1,649,-145.86365
1,650,-124.60751
1,651,-136.24922
1,652,-133.30157
1,653,-140.86667
1,654,-151.58078
1,655,-147.8988
1,656,-144.00607
1,657,-140.65828
1,658,-134.61066
1,659,-132.60544
1,660,-151.49245
1,661,-146.2771
1,662,-152.25932
1,663,-153.86966
1,664,-123.75818
1,665,-143.41641
1,666,-159.73996
1,667,-140.37796
1,668,-150.17322
1,669,-156.57687
1,670,-140.65495
1,671,-143.61284
1,672,-141.53543
1,673,-151.48709
1,674,-143.45583
1,675,-158.82947
1,676,-123.28414
1,677,-128.58102
1,678,-158.1431
1,679,-139.8603
1,680,-141.14438
1,681,-145.19511
1,682,-123.278206
1,683,-111.20296
1,684,-149.77473
1,685,-136.36115
1,686,-146.77861
1,687,-143.12231
1,688,-128.24739
1,689,-127.32078
1,690,-135.17831
1,691,-248.35097
1,692,-137.67471
1,693,-149.56177
1,694,-187.31787
1,695,-137.69182
1,696,-151.8817
1,697,-135.25607
1,698,-150.90065
1,699,-137.20071
1,700,-126.15981
1,701,-134.57045
1,702,-154.37415
1,703,-137.2861
1,704,-149.24944
1,705,-132.64874
1,706,-125.239426
1,707,-140.84563
1,708,-143.51723
1,709,-148.25089
1,710,-134.35304
1,711,-149.49982
1,712,-146.9561
1,713,-133.21303
1,714,-130.10638
1,715,-133.11615
1,716,-136.49792
1,717,-126.250854
1,718,-146.18945
1,719,-128.24825
1,720,-138.09132
1,721,-142.92464
1,722,-125.97888
1,723,-135.56488
1,724,-138.568
1,725,-135.19148
1,726,-113.645256
1,727,-137.68562
1,728,-147.18933
1,729,-138.55315
1,730,-143.21687
1,731,-141.19899
1,732,-127.06326
1,733,-143.63617
1,734,-154.09041
1,735,-146.13585
1,736,-141.9843
1,737,-140.32744
1,738,-131.83655
1,739,-133.73967
1,740,-152.75859
1,741,-133.0533
1,742,-145.37085
1,743,-140.13431
1,744,-140.17455
1,745,-165.4093
1,746,-139.84384
1,747,-144.55185
1,748,-145.6835
1,749,-151.17537
1,750,-146.66815
1,751,-123.428345
1,752,-118.442444
1,753,-141.5512
1,754,-123.624535
1,755,-141.78973
1,756,-189.97131
1,757,-185.70828
1,758,-129.8266
1,759,-134.30247
1,760,-128.04346
1,761,-142.0173
1,762,-140.45734
1,763,-136.0951
1,764,-139.90549
1,765,-134.24062
1,766,-151.769
1,767,-141.96236
1,768,-146.84497
1,769,-147.1307
1,770,-128.41368
1,771,-125.63248
1,772,-146.8317
1,773,-133.59544
1,774,-161.99083
1,775,-131.4832
1,776,-150.87996
1,777,-132.68387
1,778,-136.20744
1,779,-90.50933
1,780,-147.13098
1,781,-142.2369
1,782,-150.1048
1,783,-159.12134
1,784,-173.6484
1,785,-136.44495
1,786,-139.18495
1,787,-135.48952
1,788,-138.87944
1,789,-144.32031
1,790,-134.66983
1,791,-140.44554
1,792,-144.79642
1,793,-133.02629
1,794,-133.06514
1,795,-137.89508
1,796,-138.44188
1,797,-151.16318
1,798,-140.77115
1,799,-135.31322
1,800,-146.70062
1,801,-162.3084
1,802,-150.21753
1,803,-153.079
1,804,-151.18709
1,805,-143.58794
1,806,-127.88535
1,807,-139.18085
1,808,-105.17379
1,809,-103.871994
1,810,-158.53851
1,811,-146.6548
1,812,-153.58673
1,813,-194.71004
1,814,-138.68634
1,815,-144.39627
1,816,-145.84897
1,817,-144.94832
1,818,-147.07114
1,819,-129.56158
1,820,-150.93167
1,821,-138.04126
1,822,-139.44078
1,823,-152.22336
1,824,-132.76949
1,825,-142.93623
1,826,-151.39594
1,827,-186.30434
1,828,-137.16391
1,829,-145.23712
1,830,-150.15866
1,831,-110.68635
1,832,-136.85883
1,833,-152.89723
1,834,-145.90393
1,835,-147.33994
1,836,-139.886
1,837,-141.77425
1,838,-150.35101
1,839,-123.33757
1,840,-149.68347
1,841,-146.9738
1,842,-145.96706
1,843,-136.22606
1,844,-142.84628
1,845,-169.15508
1,846,-137.8405
1,847,-164.99696
1,848,-153.79932
1,849,-155.28581
1,850,-136.65875
1,851,-153.92328
1,852,-150.10277
1,853,-145.52733
1,854,-144.43044
1,855,-141.35654
1,856,-144.58992
1,857,-140.83449
1,858,-143.00397
1,859,-148.8277
1,860,-147.347
1,861,-149.55954
1,862,-164.57135
1,863,-146.99611
1,864,-132.61008
1,865,-160.15646
1,866,-138.80913
1,867,-134.63626
1,868,-150.0902
1,869,-148.93234
1,870,-154.57387
1,871,-154.4731
1,872,-154.23065
1,873,-142.50859
1,874,-246.9241
1,875,-165.90228
1,876,-133.03107
1,877,-142.6477
1,878,-144.51797
1,879,-152.04292
1,880,-141.30641
1,881,-151.70416
1,882,-146.61888
1,883,-123.40097
1,884,-151.04106
1,885,-177.55347
1,886,-152.84799
1,887,-156.55093
1,888,-162.48428
1,889,-151.86766
1,890,-129.36241
1,891,-147.73505
1,892,-149.47818
1,893,-158.1155
1,894,-142.43979
1,895,-136.70517
1,896,-161.20284
1,897,-111.26458
1,898,-147.22816
1,899,-152.6953
1,900,-138.3241
1,901,-161.98398
1,902,-154.53549
1,903,-157.13956
1,904,-136.85707
1,905,-156.47682
1,906,-138.94943
1,907,-156.14305
1,908,-154.81499
1,909,-152.55606
1,910,-134.42352
1,911,-149.29863
1,912,-141.312
1,913,-155.93526
1,914,-151.26746
1,915,-181.4601
1,916,-142.43355
1,917,-155.45894
1,918,-125.42709
1,919,-152.65456
1,920,-135.0945
1,921,-152.48909
1,922,-142.7594
1,923,-149.5854
1,924,-141.41518
1,925,-173.19592
1,926,-141.3183
1,927,-169.84555
1,928,-155.42732
1,929,-145.56569
1,930,-149.8308
1,931,-142.37555
1,932,-148.92561
1,933,-154.8284
1,934,-145.26848
1,935,-125.70023
1,936,-163.88506
1,937,-155.47505
1,938,-160.49539
1,939,-114.28739
1,940,-161.44026
1,941,-154.79332
1,942,-148.52803
1,943,-126.12722
1,944,-132.7129
1,945,-143.99876
1,946,-150.61424
1,947,-118.13712
1,948,-148.99078
1,949,-147.15294
1,950,-148.77243
1,951,-151.5463
1,952,-152.92697
1,953,-159.40244
1,954,-143.59703
1,955,-151.93246
1,956,-138.57288
1,957,-191.07545
1,958,-131.64755
1,959,-144.31377
1,960,-145.78802
1,961,-147.96803
1,962,-144.1111
1,963,-142.42726
1,964,-147.5116
1,965,-140.2898
1,966,-158.60822
1,967,-151.6372
1,968,-154.19525
1,969,-221.60318
1,970,-140.71341
1,971,-143.4882
1,972,-169.22453
1,973,-124.700325
1,974,-137.43839
1,975,-149.97122
1,976,-165.06528
1,977,-286.8321
1,978,-145.38649
1,979,-141.708
1,980,-148.82013
1,981,-140.88016
1,982,-136.92044
1,983,-144.07959
1,984,-141.92229
1,985,-148.4163
1,986,-146.83984
1,987,-146.37805
1,988,-147.94315
1,989,-146.44815
1,990,-143.35175
1,991,-150.20018
1,992,-156.49223
1,993,-154.56508
1,994,-163.75667
1,995,-154.17816
1,996,-163.97603
1,997,-151.1853
1,998,-153.90543
1,999,-155.87318
1,1000,-154.19623
