current,power,timestamp,voltage
0,0,1702373340,0
0,0,1702373341,0
0,0,1702373342,0
0,0,1702373343,0
0,0,1702373344,0
0,0,1702373345,0
0,0,1702373346,0
0,0,1702373347,0
0,0,1702373348,0
0,0,1702373349,0
0,0,1702373350,0
0,0,1702373351,0
0,0,1702373352,0
0,0,1702373353,0
0,0,1702373354,0
0,0,1702373355,0
0,0,1702373356,0
0,0,1702373357,0
0,0,1702373358,0
0,0,1702373359,0
0,0,1702373360,0
0,0,1702373361,0
0,0,1702373362,0
0,0,1702373363,0
0,0,1702373364,0
0,0,1702373365,0
0,0,1702373366,0
0,0,1702373367,0
0,0,1702373368,0
0,0,1702373369,0
0,0,1702373370,0
0,0,1702373371,0
0,0,1702373372,0
0,0,1702373373,0
0,0,1702373374,0
0,0,1702373375,0
0,0,1702373376,0
0,0,1702373377,0
0,0,1702373378,0
0,0,1702373379,0
0,0,1702373380,0
0,0,1702373381,0
0,0,1702373382,0
0,0,1702373383,0
0,0,1702373384,0
0,0,1702373385,0
0,0,1702373386,0
0,0,1702373387,0
0,0,1702373388,0
0,0,1702373389,0
0,0,1702373390,0
0,0,1702373391,0
0,0,1702373392,0
0,0,1702373393,0
0,0,1702373394,0
0,0,1702373395,0
0,0,1702373396,0
0,0,1702373397,0
0,0,1702373398,0
0,0,1702373399,0
0,0,1702373400,0
0,0,1702373401,0
0,0,1702373402,0
0,0,1702373403,0
0,0,1702373404,0
0,0,1702373405,0
0,0,1702373406,0
0,0,1702373407,0
0,0,1702373408,0
0,0,1702373409,0
0,0,1702373410,0
0,0,1702373411,0
0,0,1702373412,0
0,0,1702373413,0
0,0,1702373414,0
0,0,1702373415,0
0,0,1702373416,0
