timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-12T09:30:21,codecarbon,8dd34270-a176-4585-9a52-74ada16c515d,82.97979688644409,5.877807415493173e-05,7.083419863676956e-07,42.5,0.0,1.451246738433838,0.0009793828434414334,0,3.343850533569252e-05,0.001012821348777126,France,FRA,,,,Linux-4.9.140-tegra-aarch64-with-Ubuntu-18.04-bionic,3.6.9,2.2.6,4,ARMv8 Processor rev 1 (v8l),,,2.3387,48.8582,3.8699913024902344,machine,N,1.0
