timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-11T23:24:55,codecarbon,6b2d3e2f-a70e-47a8-9fe5-aa14e9ebbb96,18.570929527282715,1.3156924162658657e-05,7.084688003004753e-07,42.5,0.0,1.451704502105713,0.00021922445976071888,0,7.486160955734534e-06,0.0002267106207164534,France,FRA,,,,Linux-4.9.140-tegra-aarch64-with-Ubuntu-18.04-bionic,3.6.9,2.2.6,4,ARMv8 Processor rev 1 (v8l),,,2.3387,48.8582,3.8712120056152344,machine,N,1.0
