current,power,timestamp,voltage
0.025,2600.0,1703117392,222.8
0.025,2000,1703117394,80.3
0.027,2000,1703117400,79
0.026,2500.0,1703117405,222.8
0.027,2000,1703117407,82.2
0.025,2000,1703117413,77.1
0.024,2700.0,1703117418,222.8
0.025,2000,1703117421,81.6
0.025,2000,1703117426,76.3
0.025,2600.0,1703117432,222.8
0.026,2000,1703117434,80.9
0.025,2000,1703117440,76.4
0.027,2500.0,1703117445,222.8
0.025,2000,1703117447,83.1
0.026,2000,1703117453,77.4
0.027,2600.0,1703117458,222.8
0.027,2000,1703117461,82.8
0.026,2000,1703117466,76.5
0.025,2500.0,1703117472,222.8
0.027,1900.0,1703117474,80.8
0.025,1900.0,1703117480,77.5
0.027,2600.0,1703117485,222.8
0.025,2000,1703117487,84.1
0.025,2000,1703117493,80
0.026,2600.0,1703117498,226.2
0.025,2000,1703117501,84.8
0.024,2000,1703117506,80.7
0.023,2700.0,1703117512,226.2
0.026,2000,1703117514,84.8
0.024,2000,1703117520,81.1
0.027,2600.0,1703117525,226.1
0.024,2000,1703117527,85.4
0.025,1900.0,1703117533,81.8
0.027,2500.0,1703117539,226.2
0.023,2000,1703117541,85.8
0.024,2000,1703117547,80.5
0.025,2500.0,1703117552,226.1
0.024,2000,1703117554,86.3
0.024,2000,1703117560,80.7
0.026,2500.0,1703117565,226.2
0.026,2000,1703117568,84.6
0.026,2000,1703117573,80.3
0.027,2500.0,1703117579,226.1
0.026,2000,1703117581,85.3
0.026,2000,1703117587,80.7
0.025,2500.0,1703117592,226.1
0.026,2000,1703117594,84.8
0.024,1900.0,1703117600,79.8
0.024,2900.0,1703117605,226.2
0.024,2000,1703117608,84.4
0.023,2000,1703117613,80.2
0.027,2500.0,1703117619,226.2
0.026,2000,1703117621,86.6
0.026,2000,1703117627,81.6
0.026,2400.0,1703117632,226.2
0.026,2000,1703117634,85.3
0.026,2000,1703117640,81.7
0.026,2300.0,1703117646,226.2
0.024,2000,1703117648,84.8
0.025,2100.0,1703117654,80.2
0.024,2500.0,1703117659,226.2
0.026,2000,1703117661,84.5
0.024,2000,1703117667,81
0.024,2600.0,1703117672,226.1
0.024,2000,1703117675,85.8
0.024,2000,1703117680,80.5
0.027,2700.0,1703117686,226.1
0.024,2000,1703117688,86
0.024,2000,1703117694,80.9
0.025,2600.0,1703117699,226.2
0.026,1900.0,1703117701,84.7
0.026,2000,1703117707,80.5
0.024,2600.0,1703117712,226.1
0.025,2000,1703117715,85.3
0.024,2000,1703117720,80.7
0.024,2600.0,1703117726,226.2
0.024,2000,1703117728,85.4
0.026,2000,1703117734,80.1
0.026,2500.0,1703117739,226.2
0.025,2000,1703117741,86
0.026,2000,1703117747,80.2
0.026,2600.0,1703117753,226.2
0.027,2000,1703117755,86.3
0.026,2000,1703117761,81.7
0.026,2600.0,1703117766,226.1
0.026,2000,1703117768,85.3
0.024,2000,1703117774,81
0.025,2700.0,1703117779,226.1
0.024,2000,1703117782,85.5
0.026,2000,1703117787,80
0.026,2600.0,1703117793,226
0.024,1900.0,1703117795,83.9
0.025,2000,1703117801,80.2
0.026,2500.0,1703117806,226
0.026,2000,1703117808,86.5
0.025,2000,1703117814,80.6
0.028,2000,1703117820,89.7
0.026,2600.0,1703117825,226
0.024,2000,1703117827,86.2
0.025,2000,1703117833,81
0.028,2500.0,1703117839,226
0.024,2000,1703117841,85
0.024,2000,1703117847,79.7
0.024,2500.0,1703117852,226
0.026,2000,1703117854,85.7
0.026,1900.0,1703117860,80.6
0.023,2600.0,1703117865,226
0.026,1900.0,1703117868,84.8
0.024,2000,1703117873,80.9
0.023,2700.0,1703117879,226
0.026,2000,1703117881,85.6
0.026,2000,1703117887,81.2
0.023,2600.0,1703117892,226
0.024,2000,1703117894,85.8
0.027,2000,1703117900,80.2
0.028,2600.0,1703117906,226
0.025,2000,1703117908,85.1
0.024,2000,1703117914,80.7
0.024,2500.0,1703117919,226
0.026,2000,1703117921,85.4
0.025,2000,1703117927,79.7
0.026,2500.0,1703117932,226
0.026,2000,1703117934,84.9
0.025,2000,1703117940,82
0.025,2300.0,1703117945,226
0.026,2000,1703117948,85
0.025,2000,1703117953,79.8
0.027,2400.0,1703117959,226
0.024,2000,1703117961,86.9
0.026,2000,1703117967,80.9
0.026,2300.0,1703117972,226
0.026,2000,1703117974,84.4
0.024,2000,1703117980,80.5
0.026,2300.0,1703117986,226.1
0.023,2000,1703117988,84.5
0.026,2000,1703117994,80.7
0.026,2900.0,1703117999,226.1
0.025,2100.0,1703118001,86.3
0.026,2000,1703118007,81.2
0.027,2600.0,1703118012,226
