timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-01-14T14:24:42,codecarbon,37875cf4-ac64-4774-8d16-76bef248d69e,3.767113208770752,2.6684640509905e-06,7.083578069216687e-07,42.5,0.0,1.451704502105713,4.4463257822725515e-05,0,1.5177886498681424e-06,4.5981046472593656e-05,France,FRA,,,,Linux-4.9.140-tegra-aarch64-with-Ubuntu-18.04-bionic,3.6.9,2.2.6,4,ARMv8 Processor rev 1 (v8l),,,2.3387,48.8582,3.8712120056152344,machine,N,1.0
