current,power,timestamp,voltage
0,0,1702373253,0
0,0,1702373254,0
0,0,1702373255,0
0,0,1702373256,0
0,0,1702373257,0
0,0,1702373258,0
0,0,1702373259,0
0,0,1702373260,0
0,0,1702373261,0
0,0,1702373262,0
0,0,1702373263,0
0,0,1702373264,0
0,0,1702373265,0
0,0,1702373266,0
0,0,1702373267,0
0,0,1702373268,0
0,0,1702373269,0
0,0,1702373270,0
0,0,1702373271,0
0,0,1702373272,0
0,0,1702373273,0
0,0,1702373274,0
0,0,1702373275,0
0,0,1702373276,0
0,0,1702373277,0
0,0,1702373278,0
0,0,1702373279,0
0,0,1702373280,0
0,0,1702373281,0
0,0,1702373282,0
0,0,1702373283,0
0,0,1702373284,0
0,0,1702373285,0
0,0,1702373286,0
0,0,1702373287,0
0,0,1702373288,0
0,0,1702373289,0
0,0,1702373290,0
0,0,1702373291,0
0,0,1702373292,0
0,0,1702373293,0
0,0,1702373294,0
0,0,1702373295,0
0,0,1702373296,0
0,0,1702373297,0
0,0,1702373298,0
0,0,1702373299,0
0,0,1702373300,0
0,0,1702373301,0
0,0,1702373302,0
0,0,1702373303,0
0,0,1702373304,0
0,0,1702373305,0
0,0,1702373306,0
0,0,1702373307,0
0,0,1702373308,0
0,0,1702373309,0
0,0,1702373310,0
0,0,1702373311,0
0,0,1702373312,0
0,0,1702373313,0
0,0,1702373314,0
0,0,1702373315,0
0,0,1702373316,0
0,0,1702373317,0
0,0,1702373318,0
0,0,1702373319,0
0,0,1702373320,0
0,0,1702373321,0
0,0,1702373322,0
0,0,1702373323,0
