current,power,timestamp,voltage
0.036,3500.0,1705443100,226.2
0.04,3900.0,1705443102,226.2
0.036,3900.0,1705443104,226.2
0.033,3400.0,1705443106,226.2
0.034,3100.0,1705443108,226.2
0.038,3700.0,1705443110,226.2
0.037,3700.0,1705443112,226.2
0.036,3500.0,1705443114,226.2
0.037,3600.0,1705443116,226.2
0.037,3600.0,1705443118,226.2
0.037,3800.0,1705443119,226.2
0.038,3700.0,1705443122,226.2
0.038,3700.0,1705443124,226.2
0.039,3800.0,1705443126,226.2
0.037,3600.0,1705443128,226.2
0.037,3500.0,1705443130,226.2
0.037,3500.0,1705443132,226.2
0.039,3800.0,1705443134,226.2
0.037,3600.0,1705443136,226.2
0.037,3600.0,1705443138,226.2
0.038,3700.0,1705443140,226.2
0.038,3900.0,1705443142,226.2
