"Tue Jan 16 22:11:47 UTC 2024
"
Index,Time (mS),Used RAM (MB),Total RAM (MB),Number of Free RAM Blocks,Size of Free RAM Blocks (MB),Used SWAP (MB),Total SWAP (MB),Cached SWAP (MB),CPU Frequency (MHz),CPU 0 Load (%),CPU 1 Load (%),CPU 2 Load (%),CPU 3 Load (%),Used GR3D (%),GR3D Frequency (MHz),Used EMC (%),PLL Temperature (C),CPU Temperature (C),PMIC Temperature (C),GPU Temperature (C),AO Temperature (C),thermal Temperature (C),Current POM_5V_IN Power Consumption (mW),Average POM_5V_IN Power Consumption (mW),Current POM_5V_GPU Power Consumption (mW),Average POM_5V_GPU Power Consumption (mW),Current POM_5V_CPU Power Consumption (mW),Average POM_5V_CPU Power Consumption (mW)
0,1705443107,1289.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,12,1,4,40,0.0,,0.0,37.5,43.0,100.0,38.5,48.0,40.75,2058.0,2058.0,85.0,85.0,428.0,428.0
1,1705443108,1317.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,47,3,100,5,0.0,,0.0,38.5,43.0,100.0,39.0,48.5,40.75,2813.0,2435.0,85.0,85.0,1150.0,789.0
2,1705443109,1331.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,45,10,99,13,0.0,,0.0,38.0,43.0,100.0,39.0,48.0,41.25,2394.0,2421.0,85.0,85.0,726.0,768.0
3,1705443110,1356.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,60,5,100,3,0.0,,0.0,38.0,43.0,100.0,39.0,48.5,40.75,2813.0,2519.0,85.0,85.0,1108.0,853.0
4,1705443111,1356.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,28,3,100,3,0.0,,0.0,38.0,42.5,100.0,39.0,48.0,41.0,2354.0,2486.0,85.0,85.0,726.0,827.0
5,1705443112,1379.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,5,64,99,6,0.0,,0.0,38.0,44.0,100.0,39.0,48.0,41.25,2813.0,2540.0,85.0,85.0,1108.0,874.0
6,1705443113,1381.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,11,12,100,2,0.0,,0.0,38.0,43.0,100.0,39.0,48.0,41.0,2397.0,2520.0,85.0,85.0,726.0,853.0
7,1705443114,1406.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,6,2,100,73,0.0,,0.0,38.0,43.5,100.0,39.0,48.0,41.0,2813.0,2556.0,85.0,85.0,1065.0,879.0
8,1705443115,1411.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,12,11,100,22,0.0,,0.0,38.0,43.0,100.0,38.5,48.0,41.0,2354.0,2534.0,85.0,85.0,684.0,857.0
9,1705443116,1437.0,3964.0,13.0,2.0,209.0,1982.0,16.0,1132.0,77,4,100,3,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.0,2732.0,2554.0,85.0,85.0,1022.0,874.0
10,1705443117,1439.0,3964.0,12.0,2.0,209.0,1982.0,16.0,1132.0,11,5,100,2,0.0,,0.0,38.0,42.5,100.0,39.0,48.0,41.25,2354.0,2535.0,85.0,85.0,726.0,860.0
11,1705443118,1465.0,3964.0,12.0,2.0,209.0,1982.0,16.0,1132.0,2,5,100,77,0.0,,0.0,38.5,43.0,100.0,39.0,48.0,41.0,2479.0,2531.0,85.0,85.0,812.0,856.0
12,1705443119,1466.0,3964.0,12.0,2.0,209.0,1982.0,16.0,1132.0,15,11,100,2,0.0,,0.0,38.5,43.0,100.0,39.0,48.0,41.25,2354.0,2517.0,85.0,85.0,726.0,846.0
13,1705443120,1492.0,3964.0,10.0,2.0,209.0,1982.0,16.0,1132.0,13,16,100,76,0.0,,0.0,38.0,43.0,100.0,39.0,48.0,41.25,2394.0,2508.0,85.0,85.0,726.0,838.0
14,1705443121,1518.0,3964.0,1.0,2.0,209.0,1982.0,16.0,1132.0,17,6,100,6,0.0,,0.0,38.0,43.0,100.0,39.0,48.0,41.0,2522.0,2509.0,85.0,85.0,811.0,836.0
15,1705443122,1510.0,3964.0,15.0,2.0,209.0,1982.0,16.0,1132.0,26,74,11,97,0.0,,0.0,38.5,44.0,100.0,39.0,48.0,41.5,3144.0,2549.0,84.0,84.0,1189.0,858.0
16,1705443123,1499.0,3964.0,15.0,2.0,209.0,1982.0,16.0,1132.0,13,24,11,100,0.0,,0.0,38.5,44.0,100.0,39.5,48.0,41.0,3102.0,2581.0,84.0,84.0,1104.0,872.0
17,1705443124,1305.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,72,3,3,100,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.5,2813.0,2594.0,85.0,84.0,1108.0,885.0
18,1705443125,1318.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,29,87,5,26,0.0,,0.0,38.5,44.0,100.0,39.0,48.0,41.5,2312.0,2579.0,85.0,84.0,684.0,875.0
19,1705443126,1345.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,75,100,3,0,0.0,,0.0,38.0,44.5,100.0,39.0,48.5,41.5,2770.0,2589.0,85.0,84.0,1065.0,884.0
20,1705443127,1344.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,12,100,8,4,0.0,,0.0,38.5,44.0,100.0,39.0,48.0,41.75,2522.0,2586.0,85.0,84.0,811.0,881.0
21,1705443128,1369.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,88,36,78,21,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.75,2855.0,2598.0,85.0,84.0,1065.0,889.0
22,1705443129,1364.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,100,3,9,3,0.0,,0.0,38.0,43.5,100.0,39.0,48.0,41.25,2354.0,2587.0,85.0,84.0,726.0,882.0
23,1705443130,1390.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,99,74,1,4,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.5,2479.0,2583.0,85.0,84.0,812.0,879.0
24,1705443131,1391.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,100,12,3,3,0.0,,0.0,38.0,43.5,100.0,39.0,48.0,41.25,2354.0,2573.0,85.0,84.0,726.0,873.0
25,1705443132,1419.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,100,2,74,2,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.5,2522.0,2571.0,85.0,84.0,683.0,866.0
26,1705443133,1417.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,100,18,25,15,0.0,,0.0,38.5,43.5,100.0,39.0,49.0,41.25,2479.0,2568.0,85.0,84.0,769.0,862.0
27,1705443134,1441.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,4,75,1,100,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.75,2479.0,2565.0,85.0,84.0,684.0,856.0
28,1705443135,1442.0,3964.0,18.0,2.0,209.0,1982.0,16.0,1132.0,13,3,2,100,0.0,,0.0,38.5,43.0,100.0,39.0,48.0,41.0,2397.0,2559.0,85.0,84.0,726.0,851.0
29,1705443136,1469.0,3964.0,17.0,2.0,209.0,1982.0,16.0,1132.0,4,4,74,97,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.0,2394.0,2554.0,85.0,84.0,726.0,847.0
30,1705443137,1468.0,3964.0,17.0,2.0,209.0,1982.0,16.0,1132.0,14,96,9,11,0.0,,0.0,38.5,44.0,100.0,39.0,48.5,41.5,2436.0,2550.0,85.0,84.0,769.0,844.0
31,1705443138,1490.0,3964.0,17.0,2.0,209.0,1982.0,16.0,1132.0,4,100,78,2,0.0,,0.0,38.5,44.0,100.0,39.0,48.5,41.5,2436.0,2546.0,85.0,84.0,769.0,842.0
32,1705443139,1487.0,3964.0,17.0,2.0,209.0,1982.0,16.0,1132.0,49,58,15,22,0.0,,0.0,38.0,44.0,100.0,39.0,48.5,41.5,2394.0,2542.0,85.0,84.0,641.0,836.0
33,1705443140,1506.0,3964.0,16.0,2.0,209.0,1982.0,16.0,1132.0,6,88,75,3,0.0,,0.0,38.5,44.0,100.0,39.0,48.5,41.5,2522.0,2541.0,85.0,84.0,683.0,831.0
34,1705443141,1493.0,3964.0,16.0,2.0,209.0,1982.0,16.0,1132.0,15,100,17,8,0.0,,0.0,38.0,43.5,100.0,39.0,48.5,41.5,2436.0,2538.0,85.0,84.0,598.0,825.0
35,1705443142,1293.0,3964.0,17.0,2.0,209.0,1982.0,16.0,1132.0,11,79,5,79,0.0,,0.0,38.5,43.5,100.0,39.0,48.0,41.5,2101.0,2526.0,85.0,84.0,471.0,815.0
36,1705443143,1286.0,3964.0,17.0,2.0,209.0,1982.0,16.0,1132.0,33,1,3,2,0.0,,0.0,38.5,43.5,100.0,39.0,48.5,41.0,2397.0,2522.0,85.0,84.0,726.0,812.0
37,1705443144,1287.0,3964.0,17.0,2.0,209.0,1982.0,16.0,1132.0,10,41,48,1,0.0,,0.0,38.5,44.0,100.0,39.0,48.5,41.5,2354.0,2518.0,85.0,84.0,769.0,811.0
